position COMBINED_rate(cM/Mb) Genetic_Map(cM)
37945288 0.0149104592 59.2328860946489
38015632 27.21955514 59.2667191884766
38025646 0.0532896604 59.2979545200561
38055714 0.0181881858 59.3057968264013
38246481 0.0001523136 59.3400628151876
38346758 0.3484116041 59.3787003278297
38557736 0.0962294971 59.5698427155381
38858850 1.3711627782 59.8382767444553
39120018 0.0082505876 59.9185443999761
39150324 2.0959665315 59.9848223540319
39200438 0.0700843347 60.0008958807809
39260616 0.520507931 60.024175165379
39491658 3.00903196 60.4066361129262
39702411 0.0985700808 60.4576572823122
39913000 0.2076567296 60.658750204238
39943164 0.6588006772 60.6723144332419
40023782 0.0139851806 60.6776563703252
40064000 0.0032904455 60.6900224543036
40214391 0.0751318552 60.8203454747316
40284595 0.0573828479 60.8339198886689
40625666 0.111771914 61.1441386077511
41187819 0.1673512889 61.4509795326217
41207839 0.0752772092 61.4552825355165
41759160 0.1003795389 61.765253879777
41789323 0.1457885236 61.7731444376712
41819364 0.1907429703 61.8011950133117
41869491 0.1470445238 61.806946407313
42120457 0.9572865819 61.9165609771853
42240734 0.0025835235 61.973351029803
42702908 0.0104237527 62.4743105000121
42793219 0.2833513672 62.5247391085519
42823267 8.3558595518 62.543946934748
42843373 0.929260503 62.5702609226976
42963726 0.8212509653 62.7084093974188
43154264 0.8469430223 63.0401870901975
43445342 0.0802709816 63.4864278745673
43957414 3.9084687937 64.1624987990382
44077879 0.7693452322 64.3693513531181
44439011 0.0564597251 64.8654217526014
44682023 0.0074912365 64.8888401640085
45153621 0.3801722584 65.2566560798918
45284314 0.1490261996 65.3488703278066
45314528 7.2552402955 65.3662493731221
45625272 2.0065260785 66.0841034081229
45836094 0.0508643714 66.744260612752
46678717 1.265448883 68.7275982031745
46939670 0.0060172487 68.7437782371762
46959713 0.0057152526 68.7488416723175
47160814 1.1206626595 68.9360154648988
47533387 1.9913383892 69.3874353444549
47543388 0.2402779204 69.4363162761902
47764073 0.2714219341 69.5973531313004
47964975 6.0048629091 69.8462187536558
48005071 0.0018709667 69.9164825767146
48115455 0.0065365738 70.0077717009644
48226068 1.3039885056 70.1427658216495
48456903 0.0108987363 70.879812174106
48537489 0.0299409528 70.8913824023433
48868606 0.0115681126 71.1396101935521
48928944 0.2636781761 71.225881340078
49109609 1.6989423988 71.5572713473992
49179881 1.8631696811 71.6775087096362
49440953 1.2964546365 71.8335603110068
49862822 0.1987701403 72.2207799259358
50043368 0.4996188882 72.5236021449724
50143759 0.2402125245 72.5526964005715
50183886 0.5697540675 72.6740822919915
50214057 0.2875033872 72.7051590642237
50404377 0.0130912485 72.9084801386431
50434495 0.0892260122 72.9113365726374
50544871 0.0034103204 72.9342778180619
50635096 0.0470284482 72.9979102226752
50855782 0.0694796162 73.0827469738565
50986210 0.0578991454 73.1086980765173
51016370 0.0465467375 73.1160097143433
51036415 0.1212835082 73.1183028233114
51076520 0.1391203895 73.387429122141
51116832 0.1236500955 73.3948570734359
51267309 0.0146417546 73.4752305860924
51337473 0.0046378528 73.4871274438786
51417639 0.1021676472 73.5021072965146
51658397 0.010167061 73.6218598883943
51768880 0.3275586328 73.6938568461703
52520680 0.5322921723 73.9691136439351
52751455 0.0596372478 74.3529520143443
52992337 0.1587487281 74.5792282435459
53143082 1.2416896828 74.6224514930155
53153117 0.1638225422 74.6352522923131
53895816 0.9461323629 75.2864360659445
54257404 0.0223212548 75.8081496171416
54317581 0.0095181408 75.8156576474405
54347648 0.0612957502 75.8205588244578
54377737 0.0024125471 75.8213482530856
54468061 0.191692122 75.8665831673956
54759365 0.0466050662 76.1945598983744
54839747 0.1657390764 76.279440653308
54889929 1.5154831678 76.2971845754201
54899962 0.3092038829 76.2989411270556
55110674 1.2895972486 76.5011101163562
55210953 2.5031132268 76.6455762433728
55220996 0.7555807574 76.7426371579843
55461863 34.9206934869 77.3663709322822
55471870 0.7038520169 77.3978057750391
55783005 11.729972495 77.9907084189959
56204644 2.3379810475 78.8187779149014
56967239 0.5873596253 80.4500234963592
57167965 0.5956447392 80.7092147086425
57228049 8.5962097307 80.8575944286505
57358418 0.7529721984 81.0909490136264
57388443 1.9895167141 81.2857864245474
57859933 0.3127252705 82.172096364373
58160899 3.5410058598 82.7150152602609
58170917 0.1688119177 82.7405118501175
58211124 0.0767294871 82.7718900786883
58652304 0.1597035429 82.9662930912698
58883201 1.9481082287 83.1653720593522
58943415 0.0370104835 83.1974113578822
59003504 0.9073827495 83.2078140799839
59244428 2.9236811079 84.1805917733427
59304511 0.5232123634 84.2135535313316
59695849 0.4109493862 85.4448445776757
59735993 0.0010018068 85.4503594888222
59776262 0.0052669693 85.4505205271422
59946943 0.8046205655 85.4774821091516
60027149 1.8124139898 85.5410571236702
60067241 0.1414865532 85.6099490893468
60800188 0.6659757426 86.4860224859226
60810240 0.5019996288 86.491658979826
61281648 0.0048918585 87.8912952996536
61753467 0.5925313223 88.5355123807606
62104557 3.9683251844 89.1915748863014
62385692 0.0563320197 89.4481904796207
62405891 0.019885861 89.452222450564
62516091 0.1160878377 89.492375203427
62676542 0.0649193852 89.8656182284829
62766798 0.0205155419 89.9140928632494
62927533 1.5676378739 90.0081635092124
63539799 0.2791918073 90.6038488617376
63549860 0.1045993206 90.606165054446
63589971 0.6958639581 90.6191337487724
63599977 0.8629800127 90.6370335789399
63680182 0.0109237606 90.8382452108694
64242278 0.03396845 91.114364288917
65325852 1.4537867306 92.9451104464708
65375997 1.5253071507 92.9889853432274
65747003 0.0194971481 93.3206850773776
65777075 1.0772523089 93.3443226080169
65937515 5.7782590548 93.8992730587382
66038094 0.0780929459 94.1247846014225
66088212 0.1786299112 94.1391794566408
66349155 0.0016304311 94.6927997100501
66429479 0.016582808 94.9181905143205
66449541 0.0158516824 94.920227885302
66700252 0.0035606997 95.2136397370207
66810761 0.2265211541 95.4631819183752
66891048 1.0603568087 95.6918858121648
66961213 0.1174573519 95.7187306993065
67021423 5.9660011389 95.7714493827093
67302732 12.7351826835 96.2500127939983
67463458 2.353688681 96.5558233955758
67543826 4.8566830008 96.8038991524222
67563972 8.6537320146 96.8166252285666
67714323 0.0949082138 97.1299478691558
67885058 26.2893219912 97.318253768126
67935194 0.3528698366 97.4221440278358
68326165 0.3509835402 98.1408682512704
68497445 0.0813657669 98.2945802103814
68577811 0.1591377359 98.3412795643868
68738292 0.2827640658 98.5737429240393
68908932 0.4213854182 98.906446973971
69239869 0.7674410871 99.2006110852763
69420901 0.2130101036 100.056112696912
69461047 0.1247245837 100.072254322924
69511186 0.5628863366 100.112875172193
69972704 0.0920954538 100.727439590702
70032831 0.0218846646 100.811331714245
70113174 0.3757810448 101.036563135936
70494006 0.6237177534 101.560681572799
70504011 0.0146950015 101.731510708802
70604441 0.0060282699 101.860834546441
70665668 0.7230164356 101.978531799907
70886424 0.092271739 102.396036683417
70936558 1.8327288373 102.441605812887
71067126 5.8304109637 102.828148256695
71177524 0.4048434103 102.996332873631
71327939 1.4029502458 103.312509146901
71347984 4.4938698491 103.336506718403
71518649 33.6465959274 104.44264606514
71599056 0.6258987352 104.82667641392
71689385 3.8426883282 105.175841196371
71739413 0.4039321168 105.224839160378
71879739 1.4561436351 105.344209475431
71929842 0.4008138236 105.669340320215
72110418 22.1426703219 106.193934650046
72353497 0.0590278574 106.802516801346
72373560 0.0023458596 106.803459981874
72504018 0.9846550769 106.850447192314
72594345 0.6516392266 107.010835470702
72774746 1.1623834225 107.176500781298
73537198 1.7041684216 109.10727137595
74028404 54.4373659968 110.089882223938
74319517 1.074111735 111.722902415896
74329531 0.6088430964 111.731776990833
74369832 1.7792509625 111.842515351951
74379835 3.3546366658 111.864947624224
75031899 43.1883455348 113.905231028496
75142299 1.4160217898 114.577722857874
75152313 0.4336821349 114.605047562757
75323157 0.4214167299 114.984468771373
75513922 0.0197201285 115.453676251733
75634258 1.543010117 115.800043539936
75714441 1.4605649637 115.885253953516
75982466 2.0020702689 116.692287126335
76483849 26.3836125596 118.276551569328
76604392 0.0116347929 118.51102405653
77249040 0.2719980386 119.316126602238
77439532 0.002922079 119.772808540975
77469713 0.0028758142 119.774489698003
77982107 0.1048566891 120.131750895534
